fuente,archivo_origen,id_registro_original,clave_habilitacion,nombre_original,rubro_original,descripcion_original,patron_detectado,categoria_panaderia,confianza_categoria,motivo_categoria,direccion_original,comuna_original,barrio_original,lat,lon,calidad_geo,fecha_habilitacion,observaciones
F02,f02_habilitaciones_aprobadas_2015_2018.csv,241566,226776,,Fabricación de hornos; hogares y quemadores,,fabricacion_de_hornos,no_gastronomico,0.2,Fuera del alcance decidido: fabricacion_de_hornos,GARMENDIA AV. 4725,,,,,,2015,esquema=legacy; archivo=2015_2018; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,225606,407075,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,HUMBOLDT 535,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,225606,407075,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,HUMBOLDT 535,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,192801,407121/1,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,BULNES 797,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,192801,407121/1,,Elaboración de churros y facturas fritas con venta directa al público.,,churros_facturas_fritas,churros_facturas_fritas,0.2,Fuera del alcance decidido: churros_facturas_fritas,BULNES 797,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,343698,407206,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,TRIUNVIRATO AV. 4279,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,343698,407206,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,TRIUNVIRATO AV. 4279,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,121402,407213,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,"VALLE, ARISTOBULO DEL 601",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,410558,407234/1,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,"PINO, Virrey del 2500",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,447819,407250/1,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,JUNIN 901,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,424275,407530/2,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,BULNES 1792,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,424275,407530/2,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,BULNES 1792,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,427725,407574,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,PARAGUAY 4477,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,427725,407574,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,PARAGUAY 4477,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,191188,407626,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,CORRIENTES AV. 3223,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,429958,407629,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,"SCALABRINI ORTIZ, RAUL 3195",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,429958,407629,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,"SCALABRINI ORTIZ, RAUL 3195",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,223788,407708,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,25 DE MAYO 375,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,223788,407708,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,25 DE MAYO 375,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,140948,407739,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,"ALBERDI, JUAN BAUTISTA AV. 2020",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,140948,407739,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,"ALBERDI, JUAN BAUTISTA AV. 2020",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,414526,407774/14,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,ELCANO AV. 3202,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,103177,407853,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,"URQUIZA, Gral. 2290",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,221930,407890/2,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,URUGUAY 73,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,,407930,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,BRASIL 1142,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,,407930,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,BRASIL 1142,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,280162,407983/2,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,"BEIRO, FRANCISCO AV. 4325",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,89887,408004/4,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,BAHIA BLANCA 100,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,179471,408040,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,"PERON, JUAN DOMINGO, TTE. GENERAL 4201",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,212435,409457,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,SANTIAGO DEL ESTERO 1386,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,191236,409580,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,ZELAYA 3185,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,191236,409580,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,ZELAYA 3185,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,433850,409605,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,SERRANO 1454,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,433850,409605,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,SERRANO 1454,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,433850,409605,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,SERRANO 1454,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,112195,409613,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,LIMA 1759,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,112195,409613,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,LIMA 1759,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,11572,409679,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,"CASTRO, EMILIO AV. 5849",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,11572,409679,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,"CASTRO, EMILIO AV. 5849",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,263877,409728,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,NOGOYA 3216,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,452882,409737,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,SANTA FE AV. 760,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,452882,409737,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,SANTA FE AV. 760,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,378538,409739,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,MELIAN AV. 4890,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,216760,409761/1,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,"YRIGOYEN, HIPOLITO 1122",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,216760,409761/1,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,"YRIGOYEN, HIPOLITO 1122",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,181929,409789,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,ALBERTI 1598,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,342964,409835/2,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,TRIUNVIRATO AV. 4101,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,342964,409835/2,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,TRIUNVIRATO AV. 4101,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,210663,410011/1,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,BOLIVAR 905,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,450324,410028/1,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,ESMERALDA 957,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,370167,410096/1,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,DEL LIBERTADOR AV. 6739,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,426185,410100/4,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,CHARCAS 3810,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,431882,410184/2,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,SANTA FE AV. 3390,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,223151,410229/4,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,CALLAO AV. 501,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,223151,410229/4,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,CALLAO AV. 501,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,205794,410321/3;4,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,"MITRE, BARTOLOME 2199",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,100558,410402,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,INCLAN 2582,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,219148,410472/169,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,DE MAYO AV. 1487,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,326827,410557/2,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,MONROE 2912,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,310755,410573/1,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,GAONA AV. 1801,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,310755,410573/1,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,GAONA AV. 1801,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,357357,410589,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,"BALBIN, RICARDO, DR. AV. 4186",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,77008,410603/2,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,LARRAZABAL 3899,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,426190,410623/2,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,ARAOZ 2234,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,271440,410639/3,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,FERNANDEZ DE ENCISO 3935,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,271440,410639/3,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,FERNANDEZ DE ENCISO 3935,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,200657,410641/1,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,MORENO 2002,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,200657,410641/1,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,MORENO 2002,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,430113,410650/1,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,DEL LIBERTADOR AV. 2836,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,339801,410665,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,ARCOS 4001,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,326319,410669/1,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,OLAZABAL 2588,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,237328,410697,,"Alimentación en general y gastronomía Com. min. elab. y vta. Pizza, fuga-zza, faina, empanadas, postres, flanes, churros, grill",,pizza_empanadas,pizzeria_empanadas,0.2,Fuera del alcance decidido: pizza_empanadas,ALVAREZ JONTE 2396,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,157612,410787,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,RIGLOS 105,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,155351,410793,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,"ALBERDI, JUAN BAUTISTA AV. 116",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,26549,410875/1,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,OLIVERA AV. 994,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,210163,410937/1,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,PASEO COLON AV. 1009,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,111985,410958/1,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,BRANDSEN 1707,,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,0,411051,,Alimentación en general y gastronomía Confiteria,,confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,"RAMOS MEJIA, JOSE MARIA, DR. AV. 1552",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2020.csv,0,411051,,Alimentación en general y gastronomía COM.MIN.DE HELADOS (SIN ELABORACION),,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,"RAMOS MEJIA, JOSE MARIA, DR. AV. 1552",,,,,,2020,esquema=legacy; archivo=2020; sin nombre: titulares no se leen (dato personal)
